   1483     581    2973      298   -4530    1616      158   -6356    2091
   1483     581    2973     3754   -3911    1163      788   -3724    3736
   1483     581    2973     -926   -4310    4023      976   -1998    4827
   1474    -112    2087    -1135   -6755    3336     1728   -4166    3150
   1474    -112    2087     1530   -5120    2538     3101   -3975    2862
   1474    -112    2087     1622   -3675    2919     3975   -1493    3214
   1474    -112    2087    -2985   -4059    3392     4610   -2687    2839
    991   -1742    1194      648   -1027    1291     5790   -5061     778
    991   -1742    1194     1560   -2124    1872     5786   -4600     616
    991   -1742    1194     1789     -39     151     5741   -3479    1158
    991   -1742    1194      446    4378    1081     5379   -5571   -1779
   -644   -3719    1563     4756    4558     872     2560   -3876    -610
   -644   -3719    1563     3163    -637    2533     2520   -2402     211
   -644   -3719    1563     2806    3890    1432     3341   -2801   -1592
   -644   -3719    1563     2486    3015    1420     1542   -2585   -1501
  -1157   -4420    2438     2233    1161    1578     2357   -2829   -2145
  -1157   -4420    2438     2258    4251     120     2946   -2802   -2327
  -1157   -4420    2438     -375    4935    -838     2478   -2731   -1429
  -1157   -4420    2438     -184    4351    -840     1675   -5672   -1982
   -799   -4936    3507     3499    5011   -1610      879   -5868   -2426
   -799   -4936    3507     4292    3982   -1779      817   -3551   -1773
   -799   -4936    3507     2770    1564    -789     1580   -2743   -2058
   -799   -4936    3507     3165    5718   -2247     2164   -3601   -2971
    131   -5044    4041     4642    9552   -2972     -422   -1457   -1582
    131   -5044    4041      718    2348     460    -1731     285   -1118
    131   -5044    4041     -399    4821   -1671     -767      44   -1477
    131   -5044    4041     -376    2006   -3566    -1161     479   -1434
    626   -4919    3705      346    7127   -2772      606    -697    -347
    626   -4919    3705     4669    7621   -4122    -4008    1216    1960
    626   -4919    3705      259    5866   -3185    -3424    3682    2990
    626   -4919    3705    -1899    2789   -1041    -5871     286    2113
   -110   -4611    2533     2759    1328    -453    -4453    -127     412
   -110   -4611    2533      682    1664     828    -5018    2021    2316
   -110   -4611    2533    -3638    -220    2247    -3163    1147    2161
   -110   -4611    2533    -1337    4737     591    -5598    -832    7215
   -941   -3282    1265      523    1226     -41    -6036     884    9408
   -941   -3282    1265    -2322   -1109    1218    -6007    2431   11226
   -941   -3282    1265     1188   -3826    1308    -6711     140    7493
   -941   -3282    1265     3896   -4507    1352    -5890     912    6039
   -813    -412    1316     2290   -4990     889    -5359    2384    6003
   -813    -412    1316     1640   -6044     816    -5068    3174    3333
   -813    -412    1316     2833   -9535    1390    -2993    3466    1649
   -813    -412    1316     4439   -5967    -327      540    6287    2856
   1025     222    2352     -130   -6272    -940     2532    8849    4464
   1025     222    2352    -3798   -5249    -575     4840    6598    3353
   1025     222    2352    -4619   -4763       6     6053    3390    2711
   1025     222    2352    -1445   -1988     746     5543    1465    1443
   2650   -1364    2914    -2559   -3723    1107     5259    1592    1494
   2650   -1364    2914    -1933   -1252    1052     5831    1380    1615
   2650   -1364    2914     -329     837    1597     5867    2735    2471
   2650   -1364    2914    -4380     352    2762     4957    2798    2376
   2958   -2713    3730    -5099   -2695    1356     6306     696    1466
   2958   -2713    3730    -4683    4123     301     4825    -446    -802
   2958   -2713    3730    -5677    1551    2014     2001   -2854   -2886
   2958   -2713    3730    -3106    2740    1816     2270   -3228   -3728
   3079   -2303    3375    -2742     528    1923     2261   -1415   -1245
   3079   -2303    3375    -4397    1315    1791     3722    -699    -675
   3079   -2303    3375    -4733    -623    1721     4405   -1675    -664
   3079   -2303    3375    -2813    1759    1488     5019   -2511   -1289
   2823   -2482    3051    -3247    4705    1260     4132   -1285    -137
   2875   -2482    3051    -4649    2041    2593     3709   -2335    -278
   2875   -2482    3051    -1338    2678    1034     4483   -2883     570
   2875   -2482    3051    -3214    3038     783     4620   -1930    3098
   2875   -2482    2881    -2229    3190     569     4721   -3607    1525
   2328   -3456    2881    -1719    5057    -396     2631   -2979    1222
   2328   -3456    2881    -3467    1920     244     2852   -4390    1304
   2328   -3456    2881    -1654    4040   -2057     3575   -5670    2190
   2328   -3456    2881    -4156    7224   -3276     2400   -6578    4180
   1209   -4250    2580     3071    6679   -3013    -1181   -8128    3546
   1209   -4250    2580     6068    3286    -470    -1697    -672    7202
   1209   -4250    2580     2389    1435    1070    -1938     269    7094
   1209   -4250    2580     3141    2781     445    -1197    1802    7390
  -1265   -3925    1871     1335    1918    1765    -1590    2604    6515
  -1265   -3925    1871     5119     903    1175      123    1922    2784
  -1265   -3925    1871     3791    2697    -172    -1199    5013    6148
  -1265   -3925    1871     2351   -5005    3172       12    4800    5939
  -1480   -2784    1201     7636   -2353    2195     4859    8149    9819
  -1480   -2784    1201     -775    -761    2134     7810    9785    8539
  -1480   -2784    1201    -1482    -959    4534     6536    1824    -831
  -1480   -2784    1201     3796    3822    -990     5913    2246   -2189
     74   -4068    1838     -837    6282    1151     3177    3656     728
     74   -4068    1838    -1389    3791    1623     2510    2939    2832
     74   -4068    1838    -2117    1930    6220     2064    2155    4983
     74   -4068    1838    -2045    1227    4180     4279    -356    3318
   -174   -4840    3048     2938    3290    3982     3664   -1198    1065
   -174   -4840    3048     1519    1939    3079     4682     932    4560
   -174   -4840    3048     1583    4923    1847     3899     733    2984
   -174   -4840    3048     1147    2564    2064     4311     -38    1310
  -1324   -4789    4430     2567    3531     -62     4629    -875     308
  -1324   -4789    4430     3997    5200   -1417     3013     262   -1169
  -1324   -4789    4430     2728    2416     502     2281     462   -2281
  -1324   -4789    4430     4147    3509   -2447     2184    1611   -2452
  -1117   -4497    5562     -317    2438   -1663     2628    3210   -1491
  -1117   -4497    5562     -452    4268    -934     3054    1851   -1054
  -1117   -4497    5562      652    4775   -1898     2425    2109    -893
  -1117   -4497    5562      679    4079   -1593     1685    1906   -2470
  -1210   -4067    6032     -813    5506   -1906      552    1296   -2612
  -1210   -4067    6032      295    5037   -2415      366    1237   -2725
  -1210   -4067    6032     2523    9930   -3331    -7832    2191    -918
  -1210   -4067    6032     3009   -1847    -194    -1766    1482   -1980
  -1075   -4481    5366    -1940    8973    1859    -1327    3776   -1985
  -1075   -4481    5366    -1446    2770   -1094    -2343    1933   -1232
  -1075   -4481    5366      107    4047   -1051    -2029    2583   -2296
  -1075   -4481    5366    -2027    4830     319    -2874    3260   -1474
   -665   -4876    4439    -5748    6480     756    -3455     109   -1298
   -665   -4876    4439    -3149    2920     815    -4608   -2361    -245
   -665   -4876    4439    -2286    4556     886    -4609   -3307     -51
   -665   -4876    4439    -1464    1947    1327    -4907   -4678   -1194
   -617   -4727    2958     -575    1041    2931    -3894   -4698   -2174
   -617   -4727    2958     1740     -65    3501    -1530   -3138   -3686
   -617   -4727    2958      867    1439    2750    -2997   -3103   -2063
   -617   -4727    2958    -4489     430    4432    -1584   -3322   -1091
   -560   -4292    2164    -1039    2965     869    -1006   -6855   -2031
   -560   -4292    2164     -391     332    2125    -2454   -6039    -496
   -560   -4292    2164      640     794    1987     -657   -6507    -295
   -560   -4292    2164     5192    2406     311     -693   -5802   -1014
  -1737   -4065    2313     6495     981    1387    -1587   -2840    -303
  -1737   -4065    2313     2559    2173    2154    -1754   -3375   -1036
  -1737   -4065    2313     4521    -252    2684    -1748   -3381   -1403
  -1737   -4065    2313     6026    3142    1202    -1965   -2301   -2805
  -2202   -4031    2568     3192    1986    1277    -2993   -1186   -2622
  -2202   -4031    2568     2978    1834    1845    -4777   -2396   -4032
  -2202   -4031    2568     4656    1808    1677    -4679   -1570   -2054
  -2202   -4031    2568     2724     712    2537    -3531     377     725
  -1761   -3750    1818     1087    1863    1859    -4803   -1016    1685
  -1761   -3750    1818      595   -2393    3081    -2833   -3087     550
  -1761   -3750    1818     4430    3161    2199    -1622   -4767   -1504
  -1761   -3750    1818     7541    2173    1058    -2494   -2405     561
  -2511   -2911    1836     3865    1441     817    -2457    -623    2203
  -2511   -2911    1836      852   -1668    1513    -2153    -449    3639
  -2511   -2911    1836     3301    -549     791    -2146   -1597    1934
  -2511   -2911    1836     2025    -210     684    -1598   -1472    1531
  -2850   -1768    1928     3022   -1768     533    -1300   -1689    -106
  -2850   -1768    1928     4076    -231    -454     -944   -2037   -1074
  -2850   -1768    1928     3602    -122   -1271    -1831   -2436   -1218
  -2850   -1768    1928     2971   -2111    -861    -1763   -2150   -2027
  -3155   -1558    2629     5810   -2604   -2001      -98   -1133    -586
  -3155   -1558    2629     6556   -2301   -2398      457     745    2076
  -3155   -1558    2629     6969   -3505    -622     1388    3673    4772
  -3155   -1558    2629     7497    1261   -3103     4121    7017    7935
  -2876   -1088    2057    -7652   -3974    5398     1433    2275    6762
  -2876   -1088    2057     3290   -3189      58      212   -6250   -2957
  -2876   -1088    2057     4670   -3658    1010     -582   -3025   -1141
  -2876   -1088    2057     1810   -1815    -184      189   -3812   -1896
  -2913    -868    2331     3630   -1086     500      802   -2431    1084
  -2913    -868    2331     4131     321   -1553     -431   -2053    -238
  -2913    -868    2331     4096   -2706    -152     -239    -141    1037
  -2913    -868    2331     4692   -3892     633      257     810     843
  -3129    -754    2777     5123   -1420     223      923    1858     735
  -3129    -754    2777     1646   -6028    2281     1381    2290    1724
  -3129    -754    2777      598   -2037    -384     1926    -892    -685
  -3129    -754    2777     5123    1459   -2289     -121     581     433
  -2867    -772    2350     1889   -4219    1364    -1017    1259     759
  -2867    -772    2350     1082   -2620    1163      817    -229     406
  -2867    -772    2350     2051   -2341     539      305    -987    1454
  -2867    -772    2350       99   -1889     327    -1093   -2857    1507
  -2742    -424    2479     1767   -1735   -2414    -2233   -4619     831
  -2742    -424    2479     1705   -3212   -2668    -3570   -4407    2974
  -2742    -424    2479     1377   -4663    -889    -3001   -3126    3272
  -2742    -424    2479     2811   -4191   -1375    -1711   -1766    2912
  -2569     586    3962     2367   -3953   -2395    -1245   -1029    3136
  -2569     586    3962     1748   -4454   -2827     -617    -100    2686
  -2569     586    3962     1569   -2893   -3173    -1240     734    2088
  -2569     586    3962      285   -4051   -1558    -1630     -23     616
  -1952    1020    4472      913   -5627   -1584     -720    -501     443
  -1952    1020    4472     3138   -4794   -2237      197    1106     832
  -1952    1020    4472    -5152   -2902    -877     -257     210    1298
  -1952    1020    4472     -992   -2837   -1685      126   -1552     -11
  -1694    1150    4583      783   -1299   -2517     1103      32    1365
  -1694    1150    4583    -4019   -3115   -1800      138   -1748    1504
  -1694    1150    4583     -299   -2311   -3397     -297   -2575    -587
  -1694    1150    4583    -2017   -4005   -1847      -78   -2839     519
  -1572    1336    4743      651   -3961   -2369      468   -2006    1696
  -1572    1336    4743     -805   -4381   -1943      728   -2088    1458
  -1572    1336    4743    -2608   -3938   -1299     1560   -2430    1524
  -1572    1336    4743    -3168   -3988   -1384     2165   -2981    1953
   -897    1613    4703    -2614   -5732    -624     3979   -3354    2709
   -897    1613    4703      381   -1533   -2519     3265   -1982    2161
   -897    1613    4703    -1420   -3956    -863     2136   -1227    1014
   -897    1613    4703    -2569   -3971     101     1848   -1453     859
     69    1458    3703    -4342   -4061    2033     2579   -1761    1152
     69    1458    3703    -2421   -4135     819     3538   -2081    2163
     69    1458    3703    -2851   -3251     641     2902   -2851    1428
     69    1458    3703    -1199   -4631     687     3265   -1647    1185
    460     919    2396   -11548    4414    4772      928   -2885    3470
    460     919    2396    -2028   -2493    2958     1832   -1731    1512
    460     919    2396    -2165   -3307    3350     2638   -2434     896
    460     919    2396    -3057   -1788    2324     3212   -2583    1265
    340      83    1488    -2282   -1328    2414     3329   -2094    1440
    340      83    1488    -1365   -1360    2387     3378   -1758    1517
    340      83    1488    -1535    -489    1972     3329   -1437    1430
    340      83    1488    -2375      67    2628     2757    -944    1578
     -8   -1195     924    -1549    -383    3631     2672    -640    1578
     -8   -1195     924    -1651     628    3662     2940   -1047    1512
     -8   -1195     924     -575    1247    3333     3051   -1429    1068
     -8   -1195     924    -1514    1841    3189     2372   -1487     474
   -367   -2220     842    -2637    1841    4547     2431   -2455     196
   -367   -2220     842     -531    2094    2514     2841   -2860    -240
   -367   -2220     842     1763    2933     918     2182   -2321   -1365
   -367   -2220     842      457    3302    1415     1127   -1491   -2572
  -1137   -2988    1173    -4091    3685    3256      449   -1272   -2511
  -1137   -2988    1173      763    1601    3191      717   -1191   -2835
  -1137   -2988    1173     1752    3107    2527      322    -899   -4261
  -1137   -2988    1173     -730    1992    3199    -1525    -812   -4243
   -954   -3242    1256    -8319    3357    5263     -515   -1044   -2473
   -954   -3242    1256    -1110    3870    1644     -923   -4148   -2746
   -954   -3242    1256     -770    3654    2127    -1772   -1506   -1301
   -954   -3242    1256    -1159    1387    4369    -2819   -2222   -2499
  -1245   -2976    1194    -3447     323    5581    -3170   -3815   -2515
  -1245   -2976    1194      813     487    3401    -2387   -3648   -2467
  -1245   -2976    1194     2774    1562    1288    -3637   -2165   -2100
  -1245   -2976    1194      937    2262    1421    -4356    1471     598
  -1887   -2149    1063    -5026   -1992    5371    -4524   -1421     352
  -1887   -2149    1063      140   -1012    3239    -4090   -2957    -690
  -1887   -2149    1063     2094   -1394    1431    -5192   -5216   -3447
  -1887   -2149    1063     1502   -2292    2678    -5404   -3681   -1004
  -2947    -876    1974     -423   -4555    3535    -4760   -2182     565
  -2947    -876    1974     5324   -5468    1515    -4453   -3159   -1434
  -2947    -876    1974     4029   -2143     -66    -4381    -897    -848
  -2947    -876    1974     2901   -2594    -301    -5273    -839   -1359
  -3544    -528    3443     2807   -4561     465    -5651    -778   -1428
  -3544    -528    3443     3809   -5115      21    -5164    -455   -1666
  -3544    -528    3443     3681   -2469   -1753    -6244   -5485   -6776
  -3544    -528    3443    28419    -575     603    -4672    5526    1696
  -4513   -1136    3965     4139   -2059   -1876    -4431     109   -1328
  -4513   -1136    3965     2576   -2478   -1327    -4465    -381   -1393
  -4513   -1136    3965     3575   -4907    -492    -3168    -393   -1245
  -4513   -1136    3965     3624   -3868    -596    -1221    -465    -679
  -3691   -1877    4203     2425    3735   -3302    -1937     -25    -848
  -3691   -1877    4203     2940    1220   -3010    -3859    -754    -785
  -3691   -1877    4203     3722   -3180   -1700    -2809    -400    -904
  -3691   -1877    4203     4575    1167   -3752    -2040       8   -1122
  -3583   -2411    4252     3621    6062   -5816    -4212     -49   -1822
  -3583   -2411    4252     6148   -1150   -4373    -5823    -935   -3485
  -3583   -2411    4252     7378   -3696   -1562    -3433     465   -3323
  -3583   -2411    4252     2243    1573   -1323    -2019    1472   -2961
  -2932   -3497    3868     3495     716   -1457    -1934    -239   -5029
  -2932   -3497    3868     7372    1456   -3151     -889    1297   -3913
  -2932   -3497    3868     3180    3263   -3626     -938    3119   -4020
  -2932   -3497    3868     2770     -48   -1394     -797    1392   -5673
  -1565   -4560    3315     2347   -1325   -2212      639    5075   -3508
  -1565   -4560    3315    -3576     910   -2165     3221    4636   -3992
  -1565   -4560    3315     1007    3679   -3634     2359    2286   -4693
  -1565   -4560    3315     1231    2685   -4232     1363    3879   -3570
    226   -4985    3793    -4980    3518   -1065      935    4008   -2395
    226   -4985    3793    -2374    4886   -2094      598    2688   -1636
    226   -4985    3793      387    6839   -5636     -119    3766    -799
    226   -4985    3793     -728    5224   -3423    -1489    4497     985
    657   -4952    4118    -1246    4369   -1528    -1661    5249    2378
    657   -4952    4118     2379    3251   -1858    -1545    5871    1846
    657   -4952    4118      272    2277     792     -963    5713     950
    657   -4952    4118      -16    1940    1983      230    4643     690
    -17   -5034    3904     1061    3048     167     2548    3529    -657
    -17   -5034    3904      513    3153     480     2244    3222    -491
    -17   -5034    3904      387    3320    -302     3557    3107    -300
    -17   -5034    3904      336    4204   -2468     2254    1576    -636
     51   -4915    5010     1868    3854     310     2022    1333    -598
     51   -4915    5010     4905    5864   -2458     2557    1469   -2770
     51   -4915    5010     1823    3959   -1185     2686    1878   -2362
     51   -4915    5010     2334    3602    -807     1805    2325   -2179
    365   -4476    5794     1329    3001    -861     2365    3035   -2515
    365   -4476    5794      704    4133   -2260     3732    3796    -668
    365   -4476    5794      324    3852   -2739     4021    3174     324
    365   -4476    5794      948    2599   -1657     2954    1605    -142
   -136   -3507    6795     3329    3011   -3136     2568    1441   -1682
   -136   -3507    6795       34    2424   -2053     2719    2302   -2003
   -136   -3507    6795       51    4319   -2796     2146    1601   -1271
   -136   -3507    6795     2150    1834   -4306     1452    1474    -899
   -606   -2757    7109     1898    2882   -3070      599    1571    -798
   -606   -2757    7109      575    3116   -3425      -60     787   -1075
   -606   -2757    7109     -568    3484   -5112     -931     222    -482
   -606   -2757    7109     1069    2825   -4779    -4630   -1578      -4
   -691   -3222    6807     2339    1801   -1997    -5091   -1860    -896
   -691   -3222    6807      257    4223    -794    -3548   -2158   -1051
   -691   -3222    6807      436    6626   -2536    -5014   -2012    -141
   -691   -3222    6807     -619    3293   -1750   -10567   -3095     653
     13   -4791    5125     -526    3531   -1651   -13593   -4583     651
     13   -4791    5125     6216    -264    1411    -9202   -4971   -2460
     13   -4791    5125     4243    -547    3057    -1123    2097    1989
     13   -4791    5125    -1719    6863    2539    -2632     574    1331
   -159   -4742    2809     4196    5245     801    -3895    1035   -2611
   -159   -4742    2809      669    1473    2740    -5212    5473    -316
   -159   -4742    2809    -3533    -643    3317    -4482    3495     700
   -159   -4742    2809    -2680   -6072    7007    -2782   -1037    -223
    334   -3887    1726     5310    2271    2573     -156    -952    -663
    334   -3887    1726     1241    2429    3017    -1247    3713    1687
    334   -3887    1726    -1031     401    3526    -1555    3757     584
    334   -3887    1726    -7660  -10161    7943     2068   -3154   -5913
    767   -3724    1711     2429   10341    -214      931   -4012   -4506
    767   -3724    1711     2463   -2768    2480      676    1332     278
    767   -3724    1711    -1830    4766    2745      286    1199    -482
    767   -3724    1711    -4124     451    4007    -1375    1262    1827
    851   -3762    1801       99    3203    3227       61   -2127    -186
    851   -3762    1801      824    1942    3482       72    2752    2944
    851   -3762    1801    -1132    1240    4356      162    1194    1299
    851   -3762    1801    -1366     833    5183     -546    -150    -409
    749   -3828    1832      -60     188    3964    -1271    -518   -1789
    749   -3828    1832     -953     439    4309    -1357      -4   -2020
    749   -3828    1832     -819    -213    4197     -968    -808   -2564
    749   -3828    1832     -444    -192    4418      195   -1074   -3602
    987   -3210    1493    -2333    3225    5846    -2294   -3213   -7041
    987   -3210    1493     1079     333    2888    -1945   -3226   -6527
    987   -3210    1493      937     505    3534    -1058   -1838   -5212
    987   -3210    1493     -378    -530    4032    -1663   -2241   -5290
    488   -1776    1000     1941   -1288    3400    -1092    -815   -4523
    488   -1776    1000     -567     371    3838     1451    1832   -2589
    488   -1776    1000     1857   -2880    2486     2379    3703    -607
    488   -1776    1000     1510    2542    3964     2924     113   -7539
    896   -1758    1150     -866    1131    4609     2616    1099   -5154
    896   -1758    1150    -1235    1483    4176     2004     471   -2860
    896   -1758    1150    -1317    1523    3954     1608    -281   -1473
    896   -1758    1150        0    1306    2984     1035    -640    -691
    985   -1983    1121     1936    4256    2600      255     506    2192
    985   -1983    1121     -720    1715    3635    -1029    3791    5226
    985   -1983    1121    -3639     387    5876     1791    1896    6017
    985   -1983    1121    -2853    4691    5159     -816   -3784    1679
   1080   -2880    1371     4672    2430    1916     -382     778    2327
   1080   -2880    1371    -3428     876    4853     -631    -120    2966
   1080   -2880    1371     2482    1990    2831     -985   -2439    -978
   1080   -2880    1371      294    1783    3899    -1181    -185    1451
    721   -2849    1137     2883       5    3435     2070    -177    2111
    721   -2849    1137     -403    3047    3760     -695   -1166    2429
    721   -2849    1137     -312    1812    4636      722    -683    4022
    721   -2849    1137      657     589    3808      562   -2603    2123
    -94   -3319    1145     3185    1639    2543       57   -2235    1191
    -94   -3319    1145     3247    -375    4123      883    -853    1622
    -94   -3319    1145     4191    1621    3641      738     568     882
    -94   -3319    1145     2348    1382    3660     1118    2212    1851
   -363   -3531    1290     1762   -2650    5194     2109    2368     421
   -363   -3531    1290    -1957    5011    3369     4825    5166    3948
   -363   -3531    1290     2959    3995    1909     1965    1913    2958
   -363   -3531    1290     1096    1350    3512     1363    2748    3260
   -139   -4275    1953     2750    1268    3769     1741    2855    2262
   -139   -4275    1953     -657    -207    5048     3664    1927    3850
   -139   -4275    1953     -425    2887    2583     4097    1989    4732
   -139   -4275    1953    -1146    1452    4020     2923    1926    5573
  -1220   -4690    2946      281    2777    3035     3473     250    4920
  -1220   -4690    2946      942    2738    3142     3539    -218    6239
  -1220   -4690    2946     2379    3435     888     2554     -34    4675
  -1220   -4690    2946     2080    4188    1927     2366    1821    5929
  -2881   -3724    3457     2005    3249    1945     -209    1673    6475
  -2881   -3724    3457     3349    2661    2127     -594    1250    5554
  -2881   -3724    3457     2999    2363    1569    -3392     -71    5412
  -2881   -3724    3457     3038   -3388    3479      459     263    5121
  -3567   -1651    3007     2395    -893    3463     3218     380    5594
  -3567   -1651    3007     1829    2695    1143     2426     526    6055
  -3567   -1651    3007      811   -7783    5221      546    1423    6626
  -3567   -1651    3007     1578   -1091    2513       71    1530    6273
  -2677     207    2522     1162   -1748    3558     1123    1712    6864
  -2677     207    2522      946   -1256    3638     1523    1411    4983
  -2677     207    2522      328     426    2997     1208    1027    3696
  -2677     207    2522      154    -822    2883      857    2050    4174
  -1022     718    1943      -31   -1073    3121      799    2087    3683
  -1022     718    1943     -210   -2235    3003     1001    2226     892
  -1022     718    1943    -1261    -889    2513      691    2798     950
  -1022     718    1943    -2430   -2159    4272      220    3766    3874
    524     539    1850    -3241   -1195    4187      358    3352    4071
    524     539    1850    -2289   -2163    3081      782    3071    2423
    524     539    1850    -3274   -1632    3182      831    3073    1471
    524     539    1850    -2321    -913    2063      882    2750    1574
   1952     -49    2502    -3606   -1236    2829      870    3220    1894
   1952     -49    2502    -3468    -548    2408     1080    2997    1413
   1952     -49    2502    -3376     465    2038      957    3024     538
   1952     -49    2502    -3171     293    1185     1006    2972     452
   2680    -495    3486    -2694     704     232      991    3582     107
   2680    -495    3486    -3482     352     -78      801    4362     380
   2680    -495    3486    -3110     617   -1426      729    5222     382
   2680    -495    3486    -3986     678   -1659      104    5994    -867
   2496    -454    5323    -4444     186   -2406     -165    6171    -469
   2496    -454    5323    -4211      29   -2994     -426    6271    -720
   2496    -454    5323    -4500    -586   -3245     -384    5928   -1625
   2496    -454    5323    -4531   -2166   -3378      -63    5356   -2260
   2496    -171    6759    -1594     284   -5716     -227    5360   -2373
    616    -171    6759    -1460    -149   -5148     -647    5372   -3705
    616    -171    6759    -2451       9   -5392     -473    4586   -3698
    616    -171    6759    -2088   -1397   -5276     -411    3905   -2542
    616    -171    6549      845     219   -5680     -625    3969   -1466
  -1696    -420    6549     1236     317   -5512     -782    4004   -1800
  -1696    -420    6549      610     726   -5386    -1060    4489   -1423
  -1696    -420    6549     1997    4411   -5678     -884    4751    8090
  -1696    -420    6549     1598     974   -3349     -235    2325   -1477
  -2900    -785    5678     1949    -108   -2856     -298    2388    -226
  -2900    -785    5678     2070    -772   -2522       66    2139    -879
  -2900    -785    5678     2686    -742   -2714      483    1800   -1928
  -2900    -785    5678     1609     -35   -1839      585    1459   -2257
  -3329   -1083    5007     1934   -1033   -1887      629     366   -4984
  -3329   -1083    5007     3547    1395   -4091      211    -120   -7664
  -3329   -1083    5007     1711    2395   -3529     -687    -731   -8617
  -3329   -1083    5007      784    3660   -3482     -164     580   -3043
  -3034   -3192    4832     -185    1286   -2201     -324    -988   -4692
  -3034   -3192    4832     1482      30   -2806     -613   -2371   -9188
  -3034   -3192    4832      956    4888   -4383    -1908   -1188   -8796
  -3034   -3192    4832     -186    1524   -2754    -1807    -232   -4795
  -1171   -4683    4758    -2525    2079   -1905    -1005    -711   -4522
  -1171   -4683    4758    -1372     380   -1849      350    -883   -4706
  -1171   -4683    4758    -1358    1858   -2442      836    -156   -3547
  -1171   -4683    4758    -2087    2423   -2727      948     315   -3078
    457   -4716    4719    -3403    2565   -2884      665      15   -3195
    457   -4716    4719    -3564    2839   -2834      117   -1327   -3580
    457   -4716    4719    -1248    2010   -3595      -98    -867   -2745
    457   -4716    4719     -971     354   -5324      187    3388   -1316
   1385   -4393    4716    -2450    3810   -3726      306    5448   -5414
   1385   -4393    4716    -2430    1036   -4218     1620    7039   -1441
   1385   -4393    4716    -2233    3167   -3054     -201    4074   -2642
   1385   -4393    4716     -738    1160   -3718      651    2388    1300
   1229   -3854    6081     1869    1635   -5090     1425    2280    2074
   1229   -3854    6081     4030   -4070   -8557     2865    4989     494
   1229   -3854    6081     1993   -1425   -8552     5656    6376     400
   1229   -3854    6081     7697   -5808    2106     5949    7624   -3657
   -599   -3069    7019      837    1267  -10944     2260    3969    -999
   -599   -3069    7019      241    1739   -9436      392    5420    -390
   -599   -3069    7019      630      32   -5346     -527    4963     333
   -599   -3069    7019     1672   -1044   -2318      195    4311    1080
  -2429   -2266    6393     2356   -1302   -1412     1107    4404    1633
  -2429   -2266    6393     1951    -963   -1067     1173    4664    1741
  -2429   -2266    6393     1425    -715   -1246      444    4296    1350
  -2429   -2266    6393     1178    -796    -959     -548    3243    1238
  -3428   -1509    4914     1551   -1325    -667    -1444    2186    1399
  -3428   -1509    4914     1889   -2247    -529    -2088    1445    1356
  -3428   -1509    4914     2408   -3181    -453    -2059    1018    1186
  -3428   -1509    4914     3001   -3691    -435    -1471     848     988
  -3561   -1336    4442     3321   -3880    -482     -557    1088     910
  -3561   -1336    4442     3194   -3772    -5
